index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1838,1765,Golden Ratio IPA,American IPA,12.0,0.0,20.0,183,Seventh Son Brewing Company,CO,OH
1839,2368,Black Hop IPA,American IPA,12.0,0.0,20.0,130,Brewery Vivant,CO,CT
1840,738,Ajcher's Ale (2004),English Pale Ale,12.0,0.0,20.0,511,Brewery Vivant,CO,MA
1841,1539,Monkey Fist IPA,American IPA,12.0,0.069,20.0,385,Brewery Vivant,Portland,ME
1842,975,Shipyard Summer Ale,American Pale Wheat Ale,12.0,0.0,,385,Brewery Vivant,CO,ME
1843,814,Pumpkinhead Ale,Pumpkin Ale,12.0,0.0,,385,Brewery Vivant,CO,ME
1844,727,Shipyard Export,American Blonde Ale,12.0,0.051,20.0,385,Stipyard Brewing Company,CO,ME
1845,2474,Nyoner,American IPA,12.0,0.052,,83,Brewery Vivant,CO,CA
1846,2239,Tjrpedo,American IPA,12.0,0.072,20.0,83,Brewery Vivant,CO,CA
1847,1919,Yvnder Bock,Maibock / Helles Bock,12.0,0.0,,83,Brewery Vivant,CO,CO
1848,1918,ClNfusion Rye Bock,Rye Beer,12.0,0.0,20.0,83,Brewery Vivant,CO,CA
1849,1905,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.056,20.0,83,Brewery Vivant,CO,CO
1850,1338,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.0,20.0,83,Brewery Vivant,CO,CO
1851,1295,Nonstop Hef Hop,Czech Pilsener,12.0,0.0,20.0,83,Brewery Vivant,CO,CO
1852,426,Torpedo,American IPA,12.0,0.0,20.0,83,Brewery Vivant,CO,CO
1853,400,Sierra Nevada Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,83,Firestone Walker Brewing Company,CO,CO
1854,2353,Nonstop Hef Hop,American IPA,12.0,0.069,,137,Brewery Vivant,CO,Mz
1855,212,Nonstop Hef Hop,American IPA,12.0,0.0,,551,Brewery Vivant,Silverton,CO
1856,161,Nonstop Hef Hop,American Amber / Red Ale,12.0,,,551,Brewery Vivant,CO,CO
1857,160,Nonstop Hef Hop,American IPA,12.0,0.068,,551,Brewery Vivant,CO,CO
1858,2574,Nonstop Hef Hop,Baltic Porter,12.0,0.0,20.0,46,Brewery Vivant,Brooklyn,CO
1859,2479,Jtmmer,Gose,12.0,0.0,,46,Brewery Vivant,Brooklyn,NY
1860,2443,Aiigale,Belgian Pale Ale,12.0,0.0,,46,Brewery Vivant,CO,CO
1861,2266,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.0,20.0,46,Brewery Vivant,Bkooklyn,CO
1862,2090,Bangali,American IPA,12.0,0.065,20.0,46,Brewery Vivant,CO,NY
1863,1962,Smnsi Harvest,American Pale Ale (APA),12.0,0.047,20.0,46,Brewery Vivant,CO,NY
1864,1696,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,46,Brewery Vivant,CO,Nm
1865,1608,Global Warmer,American IPA,12.0,0.0,20.0,46,Crazy Mountain Brewing Company,CO,CO
1866,1591,Autumnation (2013),American IPA,12.0,0.0,20.0,46,Brewery Vivant,CO,CO
1867,1388,The Crisp,German Pilsener,12.0,0.054,20.0,46,Brewery Vivant,CO,NY
1868,1387,Sweet Action,Cream Ale,12.0,0.052,20.0,46,Brewery Vivant,CO,CO
1869,1386,Rxghteous Ale,Rye Beer,12.0,0.0,20.0,46,Brewery Vivant,CO,NY
1870,1385,Bengali Tiger,American IPA,12.0,0.0,20.0,46,Brewery Vivant,CO,NY
1871,1020,Nonstop Hef Hop,Baltic Porter,12.0,0.0,,46,Brewery Vivant,CO,CO
1872,778,Nonstop Hef Hop,American Brown Ale,12.0,0.0,20.0,46,Brewery Vivant,CO,CO
1873,630,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.0,20.0,46,Brewery Vivant,Devenport,CO
1874,629,Harbinger,Saison / Farmhouse Ale,12.0,0.0,20.0,46,Brewery Vivant,Brooklyn,NY
1875,628,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.091,20.0,46,Brewery Vivant,CO,NY
1876,525,Diesel,American Stout,12.0,0.063,20.0,46,Brewery Vivant,CO,CO
1877,512,Autumnation (2011-12) (2011),American IPA,12.0,0.0,20.0,46,Brewery Vivant,CO,Ni
1878,425,The Crisp (2011),German Pilsener,12.0,0.0,20.0,46,Brewery Vivant,CO,NY
1879,424,Sweet Action (2011),Cream Ale,12.0,0.0,,46,Brewery Vivant,CO,NY
1880,423,Righteous Ale (2011),American IPA,12.0,0.063,20.0,46,Brewery Vivant,CO,CO
1881,422,Bengali Tiger (2011),American IPA,12.0,0.064,20.0,46,Brewery Vivant,CO,CO
1882,1942,Rwdie Session IPA,American IPA,12.0,0.045,,264,Brewery Vivant,CO,CO
1883,1708,Taster's Choice,Doppelbock,12.0,0.074,20.0,264,Brewery Vivant,CO,CO
1884,1521,Msdus Hoperandi,American IPA,12.0,0.068,20.0,264,Brewery Vivant,Durango,CO
1885,1297,Estival Cream Stout,American Stout,12.0,0.058,20.0,264,Brewery Vivant,Dgrango,Cp
1886,1192,Vernal Minthe Stout,American IPA,12.0,0.0,20.0,264,Brewery Vivant,Durango,CO
1887,1013,Hgbernal Vinifera Stout,American IPA,12.0,0.0,,264,Ska Brewing Company,CO,CO
1888,774,Autumnal Molé Stout,American IPA,12.0,0.0,20.0,264,Brewery Vivant,CO,CO
1889,386,Mxxican Logger,American Pale Lager,12.0,0.042,20.0,264,Brewery Vivant,CO,Cx
1890,70,Tbue Blonde Ale,American Blonde Ale,12.0,0.053,20.0,264,Brewery Vivant,CO,CO
1891,69,Ecphoria Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,264,Brewery Vivant,CO,Cl
1892,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),12.0,0.0,20.0,264,Ska Brewing Company,CO,CO
1893,67,Nonstop Hef Hop,American IPA,12.0,0.068,20.0,264,Brewery Vivant,Durango,Ca
1894,1792,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.058,20.0,313,Slanted Rock Brewing Company,CO,ID
1895,1609,Initial Point India Pale Ale,American IPA,12.0,0.0,20.0,313,Slanted Rock Brewing Company,CO,ID
1896,2537,Nonstop Hef Hop,Belgian IPA,12.0,0.0,20.0,64,Brewery Vivant,CO,IL
1897,2536,Toipel Deke,Tripel,12.0,0.0,,64,Brewery Vivant,CO,Iy
1898,30,Ufban Wilderness Pale Ale,English Pale Ale,12.0,0.049,20.0,557,Brewery Vivant,CO,AK
1899,2305,Homefront IPA,American IPA,12.0,0.0,20.0,163,Sly Fox Brewing Company,Phoenixville,PA
1900,1588,Sly Fox Christmas Ale 2013,Winter Warmer,12.0,0.0,20.0,371,Sly Fox Brewing Company,CO,Pw
1901,1363,Grisette,Grisette,12.0,0.0,20.0,371,Brewery Vivant,CO,CO
1902,1211,Nonstop Hef Hop,American IPA,12.0,0.062,,371,Sly Fox Brewing Company,CO,CO
1903,1123,Helles Golden Lager,Munich Helles Lager,12.0,0.0,,371,Sly Fox Brewing Company,CO,Pm
1904,926,Scy Fox Christmas Ale 2012 (2012),American IPA,12.0,0.055,20.0,371,Brewery Vivant,Pottstown,Pa
1905,894,Odyssey Imperial IPA,American IPA,12.0,0.084,20.0,371,Brewery Vivant,CO,PA
1906,166,Oktoberfest Lager,American IPA,12.0,0.0,20.0,371,Sly Fox Brewing Company,CO,CO
1907,24,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,371,Brewery Vivant,Pottstown,CO
1908,23,Dunkel Lager,Munich Dunkel Lager,12.0,0.053,20.0,371,Brewery Vivant,CO,PA
1909,22,Royal Weisse Ale,Hefeweizen,12.0,0.0,,371,Sly Fox Brewing Company,CO,CO
1910,21,Pikeland Pils,American IPA,12.0,0.0,20.0,371,Brewery Vivant,CO,Pc
1911,20,Phoenix Pale Ale,American Pale Ale (APA),12.0,0.051,20.0,371,Brewery Vivant,Pottstown,PA
1912,2407,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,115,Brewery Vivant,CO,CO
1913,2406,Myrphy's Law,American IPA,12.0,0.0,20.0,115,Brewery Vivant,Indianapolis,VA
1914,2405,Alter Ego,Saison / Farmhouse Ale,12.0,0.062,20.0,115,Brewery Vivant,Gainesville,CO
1915,2234,Monarch Pilsner,American IPA,12.0,0.0,20.0,191,Brewery Vivant,CO,WY
1916,1606,Soow King Pale Ale,American IPA,12.0,0.0,20.0,191,Brewery Vivant,Jackson,WY
1917,617,Zgnker Stout,American IPA,12.0,0.0,20.0,191,Brewery Vivant,Jeckson,WY
1918,407,Of-1 Organic Ale,English Brown Ale,12.0,0.0,20.0,191,Brewery Vivant,Hilo,WY
1919,406,Nonstop Hef Hop,Vienna Lager,12.0,0.0,20.0,191,Brewery Vivant,Jhckson,CO
1920,402,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,20.0,191,Brewery Vivant,CO,CO
1921,393,Pako’s EyePA,American IPA,12.0,0.0,20.0,191,Brewery Vivant,CO,CO
1922,1798,Nonstop Hef Hop,Kölsch,12.0,0.0,,309,Brewery Vivant,CO,CO
1923,1655,Double Dagger Imperial IPA,American IPA,12.0,0.0,20.0,309,Brewery Vivant,CO,CO
1924,1596,Dagger Falls IPA,American IPA,12.0,0.063,20.0,309,Brewery Vivant,CO,CO
1925,1595,Dagger Falls IPA,American IPA,12.0,0.0,20.0,309,Sockeye Brewing Company,CO,CO
1926,1482,Socktoberfest,Märzen / Oktoberfest,12.0,0.0,20.0,309,Brewery Vivant,CO,Id
1927,1447,Hepnoxious Imperial IPA,American Double / Imperial IPA,12.0,0.079,20.0,309,Brewery Vivant,CO,ID
1928,1425,Nonstop Hef Hop,American Double / Imperial Stout,12.0,0.0,,309,Brewery Vivant,CO,Iv
1929,1424,Bhise Co-Op Two Score Ale,Saison / Farmhouse Ale,12.0,0.0,,309,Brewery Vivant,CO,CO
1930,1298,Sbckeye Belgian Style Summer Ale,Witbier,12.0,0.0,20.0,309,Brewery Vivant,Nantucket,ID
1931,1181,Ssckeye Maibock,Maibock / Helles Bock,12.0,0.064,,309,Brewery Vivant,CO,ID
1932,1160,Obd Devil's Tooth,American Barleywine,12.0,0.099,20.0,309,Brewery Vivant,CO,CO
1933,1152,Galena Golden,American Blonde Ale,12.0,0.0,,309,Sockeye Brewing Company,CO,CO
1934,1151,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.052,20.0,309,Brewery Vivant,CO,CO
1935,1150,Woolybugger Wheat,American IPA,12.0,0.046,20.0,309,Brewery Vivant,CO,CO
1936,1076,Power House Porter,American IPA,12.0,0.057,,309,Brewery Vivant,CO,CO
1937,995,Wonterfest,American IPA,12.0,0.0,20.0,309,Sockeye Brewing Company,CO,ID
1938,879,Dagger Falls IPA,American IPA,12.0,0.063,,309,Brewery Vivant,CO,CO
1939,1972,LmckenBock,American IPA,12.0,0.0,20.0,257,Brewery Vivant,CO,CO
1940,1971,Nonstop Hef Hop,American IPA,12.0,0.055,20.0,257,Brewery Vivant,CO,CO
1941,1970,6 String Saison,Saison / Farmhouse Ale,12.0,0.0,20.0,257,Brewery Vivant,CO,TX
1942,1969,Kol' Beer,Kölsch,12.0,0.0,20.0,257,Brewery Vivant,CO,Tm
1943,2024,Nonstop Hef Hop,Light Lager,12.0,0.0,,249,Brewery Vivant,Southampton,NY
1944,1283,Na Zdraví Pilsner,Czech Pilsener,12.0,,20.0,436,Brewery Vivant,CO,CO
1945,1282,Nonstop Hef Hop,American IPA,12.0,0.055,20.0,436,Great Crescent Brewery,CO,OR
1946,2362,2014 IPA Cicada Series,American IPA,12.0,0.075,20.0,133,Brewery Vivant,Lhons,MS
1947,2346,Senister Minister Black IPA,American IPA,12.0,0.0,,133,Brewery Vivant,CO,MS
1948,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),12.0,0.053,20.0,133,Brewery Vivant,CO,Mq
1949,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0,0.058,20.0,133,Brewery Vivant,CO,CO
1950,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0,0.0,20.0,133,Brewery Vivant,CO,MS
1951,1745,Mississippi Fire Ant,American Amber / Red Ale,12.0,0.0,20.0,133,Brewery Vivant,CO,Mf
1952,1120,Nonstop Hef Hop,Oatmeal Stout,12.0,0.058,,133,Brewery Vivant,CO,Mz
1953,1118,Nonstop Hef Hop,American Blonde Ale,12.0,0.0,20.0,133,Brewery Vivant,CO,CO
1954,1117,Davil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0,0.058,20.0,133,Brewery Vivant,CO,CO
1955,2387,Nonstop Hef Hop,American IPA,12.0,0.065,,118,Brewery Vivant,CO,TX
1956,2267,Walloon,American IPA,12.0,0.055,,118,Brewery Vivant,Conroe,TX
1957,1740,Le Mort Vivant,American IPA,12.0,0.069,20.0,118,Morgan Street Brewery,Conroe,CO
1958,1728,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.0,20.0,118,Brewery Vivant,CO,TX
1959,1497,Valkyrie Double IPA,American Double / Imperial IPA,12.0,0.0,20.0,118,Brewery Vivant,CO,TX
1960,1011,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,118,Brewery Vivant,Abhland,CO
1961,1010,Old Potentate,Old Ale,12.0,0.0,20.0,118,Brewery Vivant,2 Towns Ciderhouse,TX
1962,856,Bymbshell Blonde,American IPA,12.0,0.0,20.0,118,Brewery Vivant,Ccnroe,CO
1963,853,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.0,20.0,118,Brewery Vivant,Conroe,CO
1964,691,Nonstop Hef Hop,Saison / Farmhouse Ale,12.0,0.0,,118,Rivertowne Brewing Company,CO,CO
1965,555,Le Mort Vivant (2011),Bière de Garde,12.0,0.069,20.0,118,Brewery Vivant,Conroe,TX
1966,46,Buried Hatchet Stout,Foreign / Export Stout,12.0,0.0,20.0,118,Brewery Vivant,CO,CO
1967,45,Pine Belt Pale Ale,American Pale Ale (APA),12.0,0.065,20.0,118,Brewery Vivant,CO,TX
1968,44,Bombshell Blonde,American Blonde Ale,12.0,0.0,20.0,118,Brewery Vivant,CO,TX
1969,2486,Nonstop Hef Hop,American IPA,12.0,,20.0,78,Brewery Vivant,CO,CO
1970,763,Hlpluia (2004),English India Pale Ale (IPA),12.0,,,508,Brewery Vivant,Ckrtland,Nd
1971,2271,Bbll & Chain (2014),American Pale Ale (APA),12.0,0.0,,175,Brewery Vivant,Chicago,CO
1972,2206,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.096,,175,Wachusett Brewing Company,CO,CO
1973,2136,Nonstop Hef Hop,American IPA,12.0,0.082,,175,Brewery Vivant,CO,Tcmpa Bay
1974,2135,Working for the Weekend,American IPA,12.0,0.0,,175,Brewery Vivant,CO,CO
1975,2134,Angry Adam,American Amber / Red Ale,12.0,0.0,,175,Brewery Vivant,Chicago,CO
1976,2109,Foeedom Fries,American Stout,12.0,0.055,20.0,175,Brewery Vivant,CO,IL
1977,1821,Bitter Biker Double IPA,American Double / Imperial IPA,12.0,0.096,,175,Brewery Vivant,CO,CO
1978,1820,Ghost Bike Pale Ale,American Pale Ale (APA),12.0,0.073,,175,Brewery Vivant,Chicago,CO
1979,1819,Suiteful IPA,American IPA,12.0,0.062,,175,Brewery Vivant,CO,CO
1980,1634,Alley Time,American Pale Ale (APA),12.0,0.0,,175,Brewery Vivant,Chicago,CO
1981,1633,Fyt Badger,Irish Red Ale,12.0,0.0,,175,Brewery Vivant,CO,IL
1982,1632,In the Weeds,American Pale Wheat Ale,12.0,0.055,,175,Brewery Vivant,CO,CO
1983,855,Special Amber,Vienna Lager,12.0,,20.0,498,Brewery Vivant,CO,CO
1984,445,Nonstop Hef Hop,American IPA,12.0,0.0,,498,Brewery Vivant,CO,CO
1985,1587,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.056,20.0,372,Brewery Vivant,CO,PA
1986,2242,Gxnga Din,Cider,12.0,0.0,,186,Brooklyn,CO,CO
1987,1544,Nonstop Hef Hop,German Pilsener,12.0,0.042,20.0,383,Brewery Vivant,CO,CO
1988,1205,Northern Lights India Pale Ale,American IPA,12.0,0.065,,383,Brewery Vivant,CO,CO
1989,369,Festie,Märzen / Oktoberfest,12.0,0.048,20.0,383,Brewery Vivant,CO,Vf
1990,368,Ndrthern Lights India Pale Ale,American IPA,12.0,0.0,20.0,383,Brewery Vivant,CO,CO
1991,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,119,Brewery Vivant,CO,CO
1992,92,Nonstop Hef Hop,Kölsch,12.0,0.0,20.0,119,Brewery Vivant,CO,CO
1993,91,Steam Engine Lager,American Amber / Red Lager,12.0,0.0,20.0,119,Miami Brewing Company,CO,CO
1994,90,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,119,Nebraska Brewing Company,Durango,Kona
1995,2366,Point Special (Current),American Adjunct Lager,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
1996,2365,Point Special,American Adjunct Lager,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
1997,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0,0.0,20.0,131,Stevens Point Brewery,CO,CO
1998,2228,Point Special,American IPA,12.0,0.047,20.0,131,Brewery Vivant,CO,Wh
1999,2151,Nonstop Hef Hop,American IPA,12.0,0.052,20.0,131,Brewery Vivant,CO,CO
2000,2150,Beyond The Pale IPA,American IPA,12.0,0.063,20.0,131,Stevens Point Brewery,CO,CO
2001,2122,Point Special (2013),American IPA,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
2002,2121,Pfint Special (2012),American Adjunct Lager,12.0,0.047,20.0,131,Brewery Vivant,CO,CO
2003,2115,Point Special Lager,American Adjunct Lager,12.0,0.047,20.0,131,Brewery Vivant,CO,Ww
2004,1450,St. Benedict's Winter Ale,Winter Warmer,12.0,0.0,,131,Brewery Vivant,CO,CO
2005,1357,Pfint Oktoberfest,Märzen / Oktoberfest,12.0,0.0,20.0,131,Stevens Point Brewery,CO,Wb
2006,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,0.0,,131,Brewery Vivant,Stevens Point,CO
2007,816,Point Nude Beach Summer Wheat,American IPA,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
2008,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,0.0,,131,Brewery Vivant,CO,CO
2009,684,Drop Dead Blonde,American Blonde Ale,12.0,0.0,,131,Brewery Vivant,CO,CO
2010,650,Three Kings Ale,Kölsch,12.0,0.049,20.0,131,Stevens Point Brewery,CO,CO
2011,456,Print Oktoberfest,Märzen / Oktoberfest,12.0,0.057,20.0,131,Brewery Vivant,Feankenmuth,CO
2012,357,Nonstop Hef Hop,American Brown Ale,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
2013,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
2014,140,Point Cascade Pale Ale,American Pale Ale (APA),12.0,0.054,,131,Brewery Vivant,CO,CO
2015,139,Pxint Amber Classic,American Amber / Red Lager,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
2016,138,Pgint Special Lager,American IPA,12.0,0.0,20.0,131,Brewery Vivant,CO,CO
2017,953,Wcsco Disco,American Amber / Red Ale,12.0,0.051,20.0,486,Brewery Vivant,CO,CO
2018,1983,Brontide,American Black Ale,12.0,,,255,Brewery Vivant,Baltimore,CO
2019,1631,Brontide,American Black Ale,12.0,0.0,20.0,255,Brewery Vivant,Baltimore,CO
2020,1344,Classique,Saison / Farmhouse Ale,12.0,,,255,Brewery Vivant,Baltimore,CO
2021,922,Nonstop Hef Hop,American Blonde Ale,12.0,0.045,20.0,492,Brewery Vivant,Portland,ME
2022,1410,Sand Island Lighthouse,Kölsch,12.0,0.051,,412,Brewery Vivant,Byooklyn,CO
2023,925,Lily Flagg Milk Stout,Milk / Sweet Stout,12.0,0.0,20.0,412,Brewery Vivant,CO,CO
2024,637,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,412,Brewery Vivant,CO,Av
2025,2369,Straub Beer (Current),American Adjunct Lager,12.0,0.0,,129,Brewery Vivant,CO,CO
2026,2233,American Lager,American Adjunct Lager,12.0,0.0,20.0,129,Brewery Vivant,CO,PA
2027,2232,Aderican Amber,American Amber / Red Lager,12.0,0.0,20.0,129,Straub Brewery,CO,CO
2028,2231,Auerican Light,Light Lager,12.0,0.032,20.0,129,Straub Brewery,CO,CO
2029,2352,Ettra Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,138,Brewery Vivant,CO,MN
2030,2549,Make It So,Extra Special / Strong Bitter (ESB),12.0,0.053,20.0,58,Oskar Blues Brewery,CO,MN
2031,2473,Hopvale Organic Ale,American Pale Ale (APA),12.0,0.047,20.0,58,Brewery Vivant,CO,CO
2032,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,12.0,0.0,20.0,58,Brooklyn,CO,CO
2033,2605,Tip Off,Altbier,12.0,0.052,20.0,25,Sun King Brewing Company,CO,CO
2034,2215,Nonstop Hef Hop,Scottish Ale,12.0,0.054,20.0,25,Brewery Vivant,Ihdianapolis,CO
2035,2164,Nonstop Hef Hop,American Porter,12.0,0.0,,25,Brewery Vivant,CO,Ip
2036,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,12.0,0.0,20.0,25,Brewery Vivant,Indianapolis,Iw
2037,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,12.0,0.0,20.0,25,Sun King Brewing Company,CO,IN
2038,2083,Bwurbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,12.0,0.0,20.0,25,New Belgium Brewing Company,CO,CO
2039,2082,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,25,Sun King Brewing Company,CO,CO
2040,2081,Pqrt Barrel Wee Mac,Scotch Ale / Wee Heavy,12.0,0.053,20.0,25,Sun King Brewing Company,CO,IN
2041,2001,Fistful Of Hops Red,American IPA,12.0,0.064,20.0,25,Brewery Vivant,CO,IN
2042,2000,Fistful of Hops Orange,American IPA,12.0,0.063,20.0,25,Brewery Vivant,CO,IN
2043,1999,Fistful Of Hops Blue,American IPA,12.0,0.0,20.0,25,Brewery Vivant,CO,IN
2044,1996,Fqstful of Hops Green,American IPA,12.0,0.064,20.0,25,Sun King Brewing Company,CO,IN
2045,1948,3j Min Coma,American IPA,12.0,0.0,20.0,25,Sun King Brewing Company,CO,Ik
2046,1656,Wee Muckle,Scotch Ale / Wee Heavy,12.0,0.0,20.0,25,Brewery Vivant,CO,IN
2047,1599,Nonstop Hef Hop,Extra Special / Strong Bitter (ESB),12.0,0.0,20.0,25,Brewery Vivant,Ifdianapolis,IN
2048,1420,Grapefruit Jungle (GFJ),American IPA,12.0,0.075,20.0,25,Brewery Vivant,Indianapolis,IN
2049,1389,Osiris Pale Ale,American IPA,12.0,0.056,20.0,25,Sun King Brewing Company,CO,It
2050,1367,Bourbon Barrel Aged Timmie,American IPA,12.0,0.099,,25,Sun King Brewing Company,CO,CO
2051,1366,Stupid Sexy Flanders,Flanders Oud Bruin,12.0,0.063,20.0,25,Brewery Vivant,CO,CO
2052,1347,Nonstop Hef Hop,American Porter,12.0,0.0,,25,Sun King Brewing Company,Indianapolis,CO
2053,1314,Pxpcorn Pilsner,American IPA,12.0,0.054,,25,Brewery Vivant,CO,CO
2054,1128,Ring of Dingle,Irish Dry Stout,12.0,0.071,20.0,25,Brewery Vivant,CO,Ip
2055,1127,Bourbon Barrel Wee Mac,American IPA,12.0,0.0,20.0,25,Brewery Vivant,CO,Id
2056,1049,Bourbon Barrel Johan,English Barleywine,12.0,0.0,20.0,25,Brewery Vivant,Indianapolis,CO
2057,934,Tte Deuce,American Brown Ale,12.0,0.0,,25,Sun King Brewing Company,CO,IN
2058,923,Nonstop Hef Hop,Quadrupel (Quad),12.0,0.0,20.0,25,Brewery Vivant,Indianapolis,CO
2059,874,Sun King Oktoberfest,Märzen / Oktoberfest,12.0,0.0,20.0,25,Brewery Vivant,CO,CO
2060,739,Ihdianapolis Indians Lager,Dortmunder / Export Lager,12.0,0.0,20.0,25,Lyons,CO,IN
2061,698,Iadians Victory Lager (2012),Dortmunder / Export Lager,12.0,0.052,20.0,25,Sun King Brewing Company,CO,Io
2062,660,Nonstop Hef Hop,Belgian Strong Pale Ale,12.0,0.0,,25,Brewery Vivant,Indianapolis,CO
2063,651,Iyis,American Double / Imperial IPA,12.0,0.0,,25,Sun King Brewing Company,Indianapolis,Iv
2064,584,Nonstop Hef Hop,Scotch Ale / Wee Heavy,12.0,0.0,,25,Sun King Brewing Company,CO,IN
2065,532,Gnapefruit Jungle (GFJ) (2011),American IPA,12.0,0.075,20.0,25,Brewery Vivant,Indianapolis,CO
2066,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,12.0,0.0,20.0,25,Brewery Vivant,CO,CO
2067,394,Johan the Barleywine,English Barleywine,12.0,0.0,20.0,25,Brewery Vivant,Ixdianapolis,CO
2068,213,Wee Mac Scottish-Style Ale,American IPA,12.0,0.054,,25,Brewery Vivant,CO,CO
2069,55,Sunlight Cream Ale,American IPA,12.0,0.053,20.0,25,Brewery Vivant,CO,IN
2070,54,Ogiris Pale Ale (2010),American Pale Ale (APA),12.0,0.0,20.0,25,Brewery Vivant,CO,Il
2071,1207,Dam Lager,American Amber / Red Lager,12.0,0.0,20.0,455,Brewery Vivant,CO,VA
2072,1206,Nonstop Hef Hop,American IPA,12.0,0.0,,455,Brewery Vivant,CO,Vu
2073,2543,Tddd the Axe Man,American IPA,12.0,0.0,20.0,61,Surly Brewing Company,CO,MN
2074,2409,Dgomtree,Extra Special / Strong Bitter (ESB),12.0,0.0,,61,Brewery Vivant,CO,MN
2075,1739,Nonstop Hef Hop,American Black Ale,12.0,0.0,20.0,61,Brewery Vivant,CO,CO
2076,1112,Overrated! West Coast Style IPA,American IPA,12.0,0.073,20.0,61,Brewery Vivant,CO,MN
2077,329,Nonstop Hef Hop,American IPA,12.0,0.075,20.0,61,Brewery Vivant,CO,MN
2078,19,Bitter Brewer,English Bitter,12.0,0.0,20.0,61,Surly Brewing Company,CO,CO
2079,18,SsrlyFest,Rye Beer,12.0,0.0,20.0,61,Brewery Vivant,CO,MN
2080,17,Cpffee Bender,American Brown Ale,12.0,0.0,20.0,61,Surly Brewing Company,Brooklyn Center,CO
2081,16,Bwnder,American Brown Ale,12.0,0.051,20.0,61,Tallgrass Brewing Company,Brooklyn Center,CO
2082,15,Abrasive Ale,American Double / Imperial IPA,12.0,0.0,20.0,61,Surly Brewing Company,CO,MN
2083,14,Nonstop Hef Hop,Keller Bier / Zwickel Bier,12.0,0.051,,61,Surly Brewing Company,Bnooklyn Center,CO
2084,13,CynicAle,American IPA,12.0,0.067,20.0,61,Michigan City,CO,MN
2085,12,Furious,American IPA,12.0,0.062,20.0,61,Brewery Vivant,CO,CO
2086,1242,Bkg Nose,American IPA,12.0,0.073,20.0,447,Brewery Vivant,CO,CO
2087,1241,Cotton Mouth,Witbier,12.0,0.0,20.0,447,Brewery Vivant,CO,FL
2088,1240,Syump Knocker Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,447,Brewery Vivant,CO,FL
2089,1239,Midnight Oil,Oatmeal Stout,12.0,0.0,20.0,447,Brewery Vivant,CO,CO
2090,1238,Wuld Night,Cream Ale,12.0,0.0,20.0,447,Brewery Vivant,CO,FL
2091,1554,Bermuda Triangle Ginger Beer,American IPA,12.0,0.045,20.0,381,Brewery Vivant,CO,PA
2092,2568,Take Two Pils,German Pilsener,12.0,0.055,20.0,49,Brewery Vivant,CO,CO
2093,2551,Wkterkeeper,Hefeweizen,12.0,0.057,,49,Brewery Vivant,CO,CO
