ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
802,flightview,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
803,flylouisville,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
804,flytecomm,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
805,foxbusiness,nan,10:40 a.m.,11:01 a.m.,2:59 p.m.,nan
806,gofox,AA-400-DFW-JFK,nan,11:01 a.m.,2:59 p.m.,3:04 p.m.
807,helloflight,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
808,nan,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
809,nan,AA-4@@00-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
810,nan,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
811,quicktrip,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m%.
812,travelocity,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,nan
813,nan,AA-40%0-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
814,weather,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
815,wunderground,AA-400-DFW-JFK,10:??40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
816,aa,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
817,airtravelcenter,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
818,allegiantair,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,nan,7:40 a.m.
819,boston,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
820,bu@@sinesstravell%ogue,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
821,flightarrival,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
822,flightaware,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
823,flightexplorer,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,nan,7:40 a.m.
824,nan,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
825,nan,AA-404-MIA-MCO,nan,6:57 a.m.,7:45 a.m.,7:40 a.m.
826,flightview,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
827,flylouisville,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
828,flytecomm,nan,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
829,nan,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
830,gofox,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
831,helloflight,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
832,mco,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
833,myrateplan,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,nan,7:40 a.m.
834,myt$ripandmore,nan,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
835,orbitz,nan,6:45 a.m.,6:57 a.m.,7:4@@5 a.m.,7:40 a.m.
836,nan,AA-404-MIA-MCO,6:45 a.m.,nan,7:45 a.m.,7:40 a.m.
837,quicktrip,AA-404-MIA-MCO,nan,6:57 a.m.,nan,7:40 a.m.
838,travelocity,AA-404-MIA-MCO,6:45 a.@@m.,nan,nan,7:40 a.m.
839,usatoday,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
840,weather,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
841,world-flight-tracker,AA-404-MIA-MCO,$#6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
842,wunderground,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
843,aa,AA-415-BOS-ORD,8:35 a.m.,nan,10:40 a.m.,10:16 a.m.
844,airtravelcenter,AA-415-BOS-ORD,8:35 a.m.,nan,10:40 a.m.,10:16 a.m.
845,allegiantair,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,nan,10:16 a.m.
846,boston,AA-415-BOS-ORD,8:35 a.m.,8:#56 a.m.,10:40 a.m.,nan
847,nan,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,nan
848,nan,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,nan,nan
849,flightstats,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
850,nan,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
851,flylouisville,nan,8:35 a.m.,8:56 a.m.,nan,10:16 a.m.
852,flytecomm,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
853,??foxbusiness,AA-415-BOS-ORD,8:35 a.m.,nan,10:40 a.m.,10:16 a.m.
854,gofox,AA@@-415-BOS-ORD,8:35# a.m.,8:56 a.m.,%10:40 a.m.,nan
855,helloflight,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
856,ifly,AA-415-BOS-ORD,nan,nan,10:40 a.m.,10:16 a.m.
857,myrateplan,AA-415-B%OS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
858,mytripandmore,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
859,orbitz,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
860,ord,nan,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
861,panynj,AA-415-BOS-ORD,nan,nan,10:40 a.m.,10:16 a.m.
862,quicktrip,nan,nan,nan,10:40 a.m.,10:16 a.m.
863,nan,AA-415-BOS-ORD,nan,8:56 a.m.,10:40 a.m.,10:16 a.m.
864,weather,AA-41$5-BOS-O@@RD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
865,a$a??,AA-4198-ORD-CLE??,10:40 a.m.,nan,12:55 p.m.,nan
866,airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
867,allegiantair,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
868,boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,nan
869,businesstravellogue,nan,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
870,flightarrival,nan,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
871,flightaware,nan,10:40 a.m.,10:54 a.m.,12:55 p.m.,nan
872,flightexplorer,nan,nan,10:54 a.m.,12:55 p.m.,12:50 p.m.
873,nan,nan,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
874,flightstats,AA-4198-ORD-CLE,nan,10:54 a.m.,12:55 p.m.,12:50 p.m.
875,flightview,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,nan
876,flylouisville,AA-4198-ORD-CLE,nan,10:54 a.m.,12:55 p.m.,nan
877,flytecomm,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m@@.,12:55 p.m.,12:50 p.m.
878,foxbusiness,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
879,gofox,AA-4198-ORD-CLE,nan,10:54 a.m.,12:55 p.m.,12:50 p.m.
880,nan,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
881,myrateplan,AA-4198-ORD-CLE,10:40 a.m.,@#@10:54 a.m.,12:55 p.m.,12:50 p.m.
882,orbitz,AA-4198-ORD-CLE,10:40## a.m.,10:54 a.m.,12:55 p.m.,12:50 ??p.m.
883,ord,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
884,panynj,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
885,quicktrip,AA-4198-ORD-CLE,10:40 a.m.,nan,12:55 p.m.,12:50 p.m.
886,travelocity,AA-4198-ORD-CLE,10:40 a.m.,%10:54 a.m.,nan,nan
887,weather,AA-4198-ORD-CLE,nan,10:54 a.m.,12:55 p.m.,nan
888,world-flight-tracker,AA-4198-ORD-CLE,$#10:40 a.m.,nan,12:55 p.??m@@.,12:50 p.m.
889,wunderground,AA-4198-ORD-CLE,10:40 a.m.,nan,12:55 p.m.,12:50 p.m.
890,aa,AA-4277-CVG-JFK,nan,12:10 p.m.,2:15 p.m.,1:43 p.m.
891,airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.,nan,2:15 p.m.,1:43 p.m.
892,allegiantair,AA-4277??-@@CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
893,boston,AA??-4277-CVG-JFK,12:10 p.m.,nan,2:15 p.m.,1:43 p.m.
894,nan,AA-4277-CVG-JFK,12:10 p.m.,1@@2:10 p.m.,2:15 p.m.,1:43 p.m.
895,flightarrival,AA-4277-%CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
896,flightaware,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
897,flightexplorer,AA-4277-CVG-JFK,12:10?? p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
898,flights,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
899,flightstats,AA-4277-CVG-JFK,nan,12:10 p.m.,2:15 p.m.,1:43 p.m.
900,flightview,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,nan,1:43 p.m.
901,flylouisville,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
902,flytecomm,AA-4277-CVG-JFK,nan,12:10 p.m.,2:15 p.m.,1:43 p.m.
903,foxbusiness,nan,??12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
904,gofox,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,nan,1:43 p.m.
905,helloflight,AA-4277-CVG-JFK,nan,12:10 p.m.,2:15 p.m.$,1:43 p.m.
906,myrateplan,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
907,mytripandmore,AA-4277-CVG-JFK,nan,nan,2:15 p.m.,1:43 p.m.
908,orbitz,AA-4277-CVG-JFK,nan,12:10 p.m.,2:15 p.m.,1:43 p.m.
909,panynj,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
910,quicktrip,AA-4277-CVG-JFK,12:10 p.m.,12@@:10 p.m.,2:15 p.m.,nan
911,nan,nan,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
912,usatoday,$AA-4277-CVG-J??FK,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
913,weather,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
914,nan,AA$-4277-CVG-JFK,nan,12:10 p.m.,2:15 p.m.,1:43 p.m.
915,wunderground,AA-4277-CVG-JFK,nan,12:10 p.m.,nan,1:43 p.m.
916,aa,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,nan,8:53 p.m.
917,airtravelcenter,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,nan
918,allegiantair,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
919,boston,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
920,businesstravellogue,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
921,flig$htarrival??,AA-4307-ORD-DTW,6:45 @@p.m.@@,6:55 p.m.,9:10 p.m.,8:53 p.m.
922,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
923,flightexplorer,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
924,flights,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
925,%fli??ghtstats,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
926,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
927,flightwise,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
928,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,??9:10 p.m$.,nan
929,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
930,foxbusines$s,AA-4307-ORD-DTW,6:45 p.m.,6:55 ??p.m.,9:10 p.m.,8:53 p.@@%m.
931,gofox,AA-4307-ORD-DTW,6:45 p.m.,nan,9:10 p.m.,8:53 p.m.
932,helloflight,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,nan
933,myrateplan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
934,mytripandmore,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
935,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 ??p.m.,8:53 p.m.
936,ord,A@@A-4307-OR$D-DTW,6:45 p.m.,6:55 p.m.,nan,8:53 p.m.
937,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
938,quicktrip,nan,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
939,travelocity,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
940,usatoday,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,nan
941,weather,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,nan,nan
942,world-flight-tracker,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
943,wunderground,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 $%p.m.,8:53 p.m.
944,aa,nan,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
945,airtravelcenter,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,nan
946,allegiantair,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
947,nan,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
948,businesstravellogue,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
949,flightarrival,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
950,flightaware,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
951,flightexplorer,AA-431@@-MIA-SFO,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
952,flights,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
953,flightstats,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
954,flightview,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
955,flylouisville,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
956,nan,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
957,foxbusiness,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
958,gof??ox,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,nan
959,helloflight,nan,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
960,ifly,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
961,myrateplan,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
962,mytripandmore,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
963,nan,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
964,panynj,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
965,quicktrip,AA-431-MIA-SFO,nan,8:#51 a.m.,nan,nan
966,sfo,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
967,travelocity,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
968,weather,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a#.m.
969,world-flight-tracker,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
970,wunderground,nan,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
971,aa,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
972,airtravelcenter,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
973,allegiantair,nan,3:35 p.m.,3:36 p.m.,nan,3:33 p.m.
974,boston,AA-4330-CVG-ORD,nan,3:36 p.m.,4:00 p.m.,3:33 p.m.
975,businesstravellogue,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
976,flightaware,AA-4330-CVG-ORD,nan,3:36 p.m.,4:00 p.m.,3:33 p.m.
977,nan,AA-4330-CVG-ORD,nan,3:36 p.m.,4:00 p.m.,3:33 p.m.
978,flights,AA-4330-CVG-ORD,3:35 p.m.,3:36 %p.m.,4:00 p.m.,3:33 p.m.
979,flightstats,nan,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
980,flightview,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
981,flightwise,AA-4330-CVG-ORD,3:35 p.m.,nan,4:00 p.m.,3:33 p.m.
982,flylouisville,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
983,flytecomm,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
984,foxbusiness,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
985,gofox,AA-4330-CVG-ORD,3:35 p??.m.,nan,4:00 p.m.,nan
986,helloflight,nan,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
987,myrateplan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
988,orbitz,nan,3:35 p.m.,3:36% p.m.,4:00 p.m.,3:33 p.m.
989,ord,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,nan,3:33 p.m.
990,@@pany#nj,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
991,quicktrip,nan,nan,3:36 p.m.,4:00 p.m.,3:33 p.m.
992,usatoday,nan,3:35 p.m.,3:36 p.m.,$4:00 p.m.,3:33 p.m.
993,nan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
994,aa,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
995,airtravelcenter,AA-4344-ORD-DTW,nan,12:13 p.m.,nan,2:10 p.m.
996,allegiantair,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
997,boston,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,nan
998,businesstravellogue,AA-4344-ORD-@@DTW#,nan,12:13 p.m.,2:00 p.m.,2:10 p.m.
999,flightarrival,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1000,flightexplorer,AA-4344-ORD-DTW,nan,12:13 p.m.,2:00 p.m.,2:10 p.m$.
1001,flights,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,nan,2:10 p.m.
1002,flightstats,nan,11:45 a.m.,12:13 p.m.,nan,2:10 p.m.
1003,flightview,AA-4344-ORD-DTW,nan,12:13 p.m.,2:00 p.m#.,2:10 p.m.
1004,flyloui@@sville,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1005,flytecomm,nan,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1006,foxbusiness,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,nan,nan
1007,nan,$AA-4344??-ORD-DTW,11:45 a.m.,nan,2:00 p.m.,nan
1008,helloflight,AA-4344-ORD-DTW,11:45 a.m.,nan,nan,2:10 %p.m.
1009,myrateplan,nan,11:45 a.m.,12:13 p.m.,2:00 p.m.,nan
1010,mytrip??andmore,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1011,nan,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1012,nan,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,nan
1013,panynj,AA-4344-ORD-DTW,11:45 a.m.,nan,2:00 p.m.,nan
1014,quicktrip,AA-4344-ORD-DTW,nan,12:13 p.m.,2:00 p.m.,2:1$0 p.m.
1015,travelocity,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,nan
1016,weather,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1017,aa,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1018,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1019,allegiantair,AA-446-DFW-PHL,nan,12:12 p.m.,3:50 p.m.,4:09 p.m.
1020,boston,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,nan,4:09 p.m.
1021,businesstravellogue,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1022,dfw,AA-446-DFW-PHL,nan,12:12 p.m.,nan,4:09 p.m.
1023,flightaware,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,nan,nan
1024,flightexplorer,nan,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1025,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1026,flightstats,AA-446-DFW-PHL,nan,12:12 p.m.,3:50 p.m.,4:09 p.m.
1027,flightview,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1028,flylouisville,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1029,??flytecomm@@,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1030,foxbusiness,AA-446-DFW-PHL,11:5$#0 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1031,gofox,nan,1#1:50 a.m.,12:12 p.#m.,3:50 p.m.,4:09 p.m.
1032,helloflight,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,nan,4:09 p.m.
1033,ifly,nan,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1034,myrateplan,AA-446-D@@#FW-PHL,11:50 a.m.,nan,nan,4:09 p.m.
1035,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,%4:09 p.m.
1036,panynj,nan,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1037,phl,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1038,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1039,travelocity,nan,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1040,weather,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1041,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1042,wunderground,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1043,aa$@@,nan,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1044,airtravelcenter,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1045,allegiantair,AA-466-IAH-MIA,nan,6:08 a.m.,nan,9:05 a.m.
1046,boston,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1047,businesstravellogue,nan,6:00 a.m.,6:08 a.m.,nan,9:05 a.m.
1048,flightarrival,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:%??20 a.m.,9:05 a.m.
1049,nan,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1050,nan,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20# a.m.,9:05 a.m.
1051,nan,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1052,nan,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1053,flightview,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1054,nan,AA-466-IAH-MIA,6:00 a.m.,nan,9:20 a.m.,9:05 a.m.
1055,flytecomm,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,nan
1056,foxbusiness,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,nan,9:05 a.m.
1057,gofox,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1058,helloflight,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1059,mia,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1060,myrat##eplan,AA-466-IAH-MIA,#6:00 a%.m.,6:08 a.m.%,9:20 a.m.,9:05 a.m.
1061,mytripandmore,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 #a$.m.,9:05 a.m.
1062,nan,AA-466-IAH-MIA,6:00 a.m.,nan,nan,9:05 a.m.
1063,panynj,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,nan
1064,quicktrip,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,nan
1065,??t??ravelocity,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1066,usatoday,nan,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1067,nan,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
