ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
786,pa@@nynj,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
787,q%uicktrip??,nan,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
788,travelocity,AA-3979-CVG-ORD,7:30 a.m.,nan,8:00 a.m.,8#:%06 a.m.
789,weather,AA-3979-CVG-ORD,7:30 a.m.,nan,8:00 a.m.,8:06 a.m.
790,world-flight-tracker,AA-3979-CVG-ORD,7:30 @@%a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
791,wunderground,AA%-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8@@:00 a.m.%,#8:06$ a.m.
792,aa,AA-400-DFW-JFK,10:40 a.m.,nan,2:59 p.m.,3:04 p.m.
793,airtravelcenter,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.%
794,nan,AA-400-DFW-JFK,nan,11:01 a.m.,2:59 p.m.,nan
795,boston,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
796,busi??nesstravellogue,AA-400-DFW-JFK,10:40 a.m.,nan,2:59 p.m.,nan
797,dfw,A%A-400-DFW-JFK,#10:40 a.m.,11@@:01 a.m.,2:59 p.m.,3#:$04 p.m.
798,flightarrival,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,@@2:59 p.m.,3:04 p.m.
799,nan,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.??,nan,3:04 p.m.
800,flights,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
801,flightstats#,nan,10:40 a.m.,11:01 a.m.,2:59 p.m.,$3:04 p.m@@.
802,flightview,AA-400-DFW-JFK,10:40 a.m.,nan,2:59 p.m.,3:04 p.m.
803,flylouisvill??e,nan,nan,11:01 a.m.,2:59 p.m.,3:04 p.m.
804,flytecomm,AA-400-DFW-JFK,10:40@@% a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
805,foxbusiness,AA-400-DFW-JFK,10:40 a.m.,11:01 a.$m@@.,nan,nan
806,gofox,AA-400-DFW-JFK,nan,nan,nan,3:04 p.m.
807,helloflight,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,nan,3#:04 p.m.$
808,myrateplan,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.%,nan,3:04 p.m.
809,orbitz,AA-400-DFW-JFK,10:40 a.m.,11:0@@1 a#.m.,2:59 p.m.,3:04 #p.m@@.
810,$panynj,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,nan
811,quicktrip,nan,10:40 a$.m%.,11:01 a.m.,2:59 p.m.,3:04 p.m.
812,travelocity,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
813,usatoday,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
814,weather,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:5$??9 p.m.,$3:04 p.m.
815,wunderground,%AA-400-$DFW-JFK,nan,11:01 a.m.,2:59 p.m.,nan
816,aa,nan,nan,6:57 a.m.,7:45 a.m.,nan
817,airtravelcenter,AA-404-MIA-MCO,nan,6:57 a.m.,7:45 a.m.,7:4#0 a.m.%
818,allegiantair,nan,6:4$5 a.@@m.,6:57 a.m.,7:45 a.m??.,7:40 a.m.
819,boston,A%A-404-MIA-MCO,6:45 a.m%.,6:57 a.m.,7:45 a.m.,7:40 a.m.
820,businesstravellogue,AA-404-MIA-MCO,6:45 a.m.,nan,7:45 a.m.,7:40 a.m.
821,flightarrival,nan,6:45 a.m.,6:57 a.m.,7:45 a.m.,7$:40 a.m.
822,flightaware,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
823,nan,nan,6:45 a.m.,nan,nan,7:40 a.??m.
824,fl@@#ights,AA-404-MIA-MCO,6:45 a.m.,nan,7:45 a.m.,7:40 a.m.
825,flight@@stats%,AA-404-MIA-MCO,6:45 a.m.,$6:57 a.m.,7:45 a.m.,7:40 a.m.
826,f%@@lightview,nan,6:45 a.m.,6:57 a.m.,nan,7:40$ a.m.
827,nan,AA-404-MIA-MCO,??6$:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
828,flytecomm,AA-404-MIA-MCO,nan,6:57 a.%m.,nan,7:40 a.m.
829,foxbusiness,AA-404-MIA-MCO,6:45 a.m.,nan,7:45 a.m.,7:40 a.m.
830,gofox,AA-404-MIA-MCO,6:45 a.m$.,6:57 a.m.,7:4#5 a.m.,7:40 a.m.
831,helloflight,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,nan
832,mco,nan,6:45 a.m.,#6:57 a%.m.,7:45 a.m.,7:40 a.m.
833,myrateplan,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
834,mytripandmore,AA-404-MIA-M#CO,nan,6:57 a.m.,7:45 a.m.,7:40 a.m.
835,orbitz,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,nan,nan
836,panynj,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,??7:45 a.m??.,nan
837,quicktrip,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:4$5% a.m.,7:40 a.m.
838,travelocity,A$A-404-MIA-MCO$,6:45 a.m.,nan,7:45 a.m.,nan
839,usatoday,AA-404-MIA-MCO,6:45 a.m.,6#%:57 a.m.,7:45 a.m.,7:40 a.m.
840,weather,AA-??404-MIA-MCO@@,nan,6:57 a.m.,7:45 a.m.,nan
841,world-flight-tracker,AA-404-MIA-MCO,6:45 a.m.,nan,7:45 a.m.,7:40 a.m.
842,wund%ergro#und,AA-404-MIA-MCO,6:45 a@@.m%.,nan,7:45 a.m.,nan
843,aa,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
844,airtravelcenter,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
845,allegian$tai$r,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
846,boston,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m@@.,10:40 a.m.,10:16 a.m.
847,businesstravellogue,??AA-415#-BOS-ORD,nan,8:56 a.m.,10:40 a.m.,nan
848,flights,AA-415-BOS-ORD,8:35 a.m.,8:56 a$.m.,10:40 a.m.,10:16 a.m.
849,flights$tats,AA-415-BOS-ORD#@@,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
850,flightview,AA@@-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
851,flylouisville,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
852,flytecomm,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
853,foxbusiness,AA-415-BOS-ORD,nan,8:56 a.m#.,10:40 a.m.,10:16 a.m.
854,nan,AA@@-415-BOS-ORD$,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
855,helloflight,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
856,nan,AA-415-BOS-ORD,8:35 a.m.,nan,10:40 a.m.,10:16 a.m.
857,myrateplan,nan,8:35 a.m.,8:56 a.m.,1$0:40 a.m.,10:16 a.m.
858,mytripa%ndmore,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
859,nan,AA-415-BOS-ORD,nan,8:56 a.m.,10:40 a.m.,10:16 a.m.
860,ord,AA-415-BOS-ORD,8:3$5 a.m.,nan,10:40 a.m.,10:16 a.m.
861,panynj,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,??1@@0:40 a.m.,10:16 a.m.
862,quicktrip,AA-415-BOS-ORD,nan,8:56 #a.m.,10:40 a.m.,10:16 a.m.
863,travelocity,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,??10:16 a.%m.
864,weather,AA-415-BOS-ORD,8:35 a.m.,8:56% a.m.,10:40 a.m.,10:16 a.m.
865,aa@@,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
866,airtravelc#en@@ter,AA-4198-ORD-CLE,10:40 a.m.,1$0:54 a.m.,#12:55 p.#m.,nan
867,allegiantair,AA-4198-ORD-CLE,10:40 a.m.,1%0:54 a.m.,12:55 p.m.,12:50 p.m.
868,boston,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
869,businesstravellogue,nan,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
870,flightar%rival@@,AA-4198-ORD-CLE,nan,10:54 a.m.%,12:55 p.m.,12:50 p.m.
871,flightaware,AA-4198-ORD-CLE,10:40 a.m.,nan,12:55 p.m.,nan
872,flightexplor%e%r,A#A-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
873,flights,AA-4198-ORD-CLE,10:40 a.m.,nan,12:55 p.m.,12:50 p.m.
874,flightstats,AA-4198-ORD-CLE,10:40 $#a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
875,flightview,AA-4198-ORD-CLE,nan,10:54 a.m.,12:55 p.m.,12:50 p.m.
876,flylouisville,AA-4198-ORD-CLE,nan,10:54 a.@@m.,12:55 p.m.,12:50 p.m.
877,nan,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
878,foxbusiness,AA-4198-ORD-CLE,nan,10:54 a.m.,12:55 p.m.,12:50 p.m.
879,gofox,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
880,helloflight,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
881,myrateplan,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p@@??.m.,12:50 p.m.
882,orbitz,AA-4198-ORD-CL#E,10:40 a.m.,10:54 a.m.,nan,12:50 p.m.
883,ord,AA-4198@@-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,1#??2:50 p.m.
884,panynj,nan,10:40 a.m.,10:5$4 a.m.,12:55 p.m.,nan
885,quicktrip,A$A-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,nan,12:50 p.m.
886,nan,AA-4198-ORD-CLE,10:40@@ a.m.,10:54 a.m.,%12:55 p.m.,12:50 p.m.
887,weather,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
888,world-flight-tra@@cker,AA-4198-ORD-#CLE,10:40 a.m.,nan,1$2:5$5 p.m.,12:50 p.m.
889,wun@@d%erground,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m%.,12:55 p.m.,12:50 p.m%.
890,aa,AA-4277-CVG-JFK,12:#@@10 p.m.,nan,2:15 p.m.,1:43 p.m.
891,airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
892,allegiantair,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:4??3 p.m.
893,boston,AA-4277-CVG-JFK,nan,12:10 p.m.,nan,1:43 p.m.
894,businesstravellogue,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:@@15 p.m.,nan
895,nan,AA-4277-CVG-J??#FK,nan,12:10 p.m.,2:15 p.m.,nan
896,flightaware,AA-4277-CVG-JFK,nan,12:10 p.m.,2:1??5 p.m.,nan
897,flightexplorer,AA-4277@@-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
898,fli@@??ghts,AA-4277-CVG-JFK,1#??2:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
899,flightstats,AA-4277-CVG-JFK,12:10 p.m.,nan,2:15 p.m.,nan
900,fligh$tview,AA-4277-CVG-JFK,12:10 p.m.,nan,2:15 p.m.,1:43$ p.m??.
901,%fl#ylouisville,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43#?? p.m.
902,nan,AA-@@4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
903,foxbusiness,A#A-4277-CV#G-JFK,nan,12:10 p.m.,2:15 p.m.,1:43 p.m.
904,gofo%x,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
905,helloflight,AA-4277-CVG-JFK,nan,12:10 p.m%.,2:1$5 p.m.,nan
906,myrateplan,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
907,nan,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
908,nan,A@@A-4277-CVG-JFK#,12:10 p.m.,nan,2:15 p.m.,1:43 p.m.
909,panynj,AA-4277-CV@@G-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
910,quicktrip,nan,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
911,travelocity,AA-4277-CVG-JFK,12:10 p.#m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
912,usatoday,nan,12:10 p.m.,nan,nan,1:43 p.m.
913,weather,AA-4277-CVG-JFK,12:10 p.m.,12:10 p##.m.,nan,1:43 p.m.
914,world-flight-tracker,nan,nan,12:10 p.m.,2:15 p.m.,nan
915,wunderground,AA#-4277-CVG-JFK,12:10 p.m.,nan,%2:15 p.m.,1:43 p.m.
916,aa,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
917,airtravelcenter,AA-@@4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
918,allegia#ntair,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
919,b#osto??n,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,%9:1??0 p.m.,8:53 p.m.
920,nan,AA-4307-%ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
921,flightarrival,nan,6:45 p.m.,6:55 p.m.,9:1??0 p%.m.,nan
922,flightaware,nan,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
923,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,nan,8:53 p.m.
924,nan,AA-$4$307-ORD-DTW,6:45 p.m.,nan,9:10 p.m.,8:53 p.m.
925,flightstats,AA-4307-ORD-DTW,6:45 p.m.,6%:5$5 p.m.,9:10 p.#??m.,8:53 p.m.
926,flightview,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
927,nan,nan,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
928,flylouisville,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10$ p.m.,8:53 p.m.
929,flytecomm,AA-4307-ORD-DTW,6:45 p.$m$.,6:5@@5 $p.m.,9:10 p.m.,8:53 p.m.
930,foxbusiness,AA-4307-ORD-DTW,6:45 p.m.,6#:55 p.m.,9:10 p.m.,8:53 p.m.
931,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,nan,8:53 p.m.
932,helloflight,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,nan
933,myrateplan,AA-4307-ORD-DTW,6:45 p.m.,6??:55 p.m.,nan,8:53 p.m.
934,mytripandmore,$AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
935,#orbitz,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 @@p.??m.
936,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9%:10 p.m.,8:53 p.m.
937,panynj,nan,6:@@45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
938,quicktrip,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
939,travelocity,AA-4307-ORD-DTW,6:45 p.m.,nan,9:10 p.m.,8:53 p.m.
940,nan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,nan
941,weather,AA-4307-ORD-DTW,6:45 p.m.,nan,9:10 p.m.,8:53 p.m.
942,world-flight-tracker,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
943,nan,nan,6:45# p.m.,6:55 p.m.,9$:10 p.m%.,8:53 p.%m.
944,aa,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
945,airtravelcenter,AA-431-$MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
946,allegiantair,AA-431-MIA-SFO,8:@@35?? a.m.,nan,nan,11:44 a.m.
947,boston,nan,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
948,businesstravellogue,AA-431-??MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
949,flightarrival,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a@@.%m.,11:44 a.m.
950,flightaware,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
951,fli%ghte#xplorer,nan,8:35 a.m.,8:51 a.m.,11:50 a.m.,nan
952,flights,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
953,nan,AA-43??1-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
954,flightview,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,nan,11:44 a.m.
955,flylouisville,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
956,flytecomm,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
957,foxbusiness,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11@@??:44 a.m.
958,gofox,nan,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
959,helloflight,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,11:44 a.m.
960,ifly,AA-431-MIA-SFO,8:35 a.m.,8:51@@ a.m.$,11:50 a.m.,nan
961,nan,AA-$431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:5$0 ??a.m.,11:44 a.m.
962,mytripandmore,AA-431-MIA-SFO,8:35 a.$m.,8:51 a.m.,nan,11:44 a.m.
963,orbitz,AA-431-MI#A%-SFO,8:35 a.m.,8:??51 a.@@m.,nan,nan
964,panynj,AA-431-MIA-SFO,nan,8:51 a.m.,11:50 a.m.,11:4%4 a.m.
965,quicktrip,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
966,sfo,AA-431-MIA-SFO,nan,8:@@51@@ a.m.,nan,11:44 a.m.
967,travelocity,AA-431-MIA-SFO,nan,8:51 a.m.,11:50 a.m.,nan
968,weather,AA-431-MIA-SFO,nan,????8:51 a.m.,11:50 a.m.,11:44 a.m.
969,nan,AA-431-MIA-SFO,nan,8:51 a.m.$,11:50 a.m.,11:44 a.m.
970,wun#derground,AA-431-MIA-SFO,8:35 a.m.,8:51 a%.m.,11:50 a.m.,nan
971,nan,AA-4330-CVG-ORD,3:35 p.m.,nan,4:00 p.m.,3:33 p.m.
972,airtravelcenter,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,nan,3:%33 p.m.
973,allegiantair,nan,3:35 p.m.,3:36 p.m.,4:00 p#$.m.,3:33 p.m.
974,boston,AA-4330-CVG-ORD,3%:3@@5 p.m.,3:36 p.m.?#?,4:00 p.m.,nan
975,businesstravellogue,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
976,flightaware,AA-4330-CVG-ORD,3#:35 p.m.,3:36 p.m.,4:00 p.m.,nan
977,flightexplo%rer,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
978,flights,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
979,nan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,nan
980,f@@li#ghtview,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
981,flightwise,AA-4@@330-CVG-ORD,3:35 p$.m.,nan,nan,3:33 p.m.
982,nan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,nan,3:33 p.m.
983,flytecomm,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,nan,3:33 p.m.
984,foxbusiness,AA-4330-CVG-ORD,3:@@35 p#.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
985,gofox,AA-4330-CVG-ORD,3:35 ??p.@@m.,nan,4:00 p.m.,3:33 p.m.
986,nan,AA-4330-CVG-ORD,3:35 p.@@@@m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
987,myrateplan,AA-4330-CVG-ORD,3:35 p.m.,nan,4:00 p.m.,3:33 p.m.
988,orbitz,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
989,#o%rd,nan,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
990,panynj,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,nan,3:33 p.m.
991,quicktrip,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
992,usatoday,AA-4330-%CVG-%ORD,3:35 p.m.,nan,4:00 p.m.,3:33 p.m.
993,wundergroun%d#,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,#3:33 p.m$.
994,aa,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,nan
995,airtravelcenter,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.??m#.,2:00 p.m.,2:10 p.m.
996,allegiantair,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,nan,2:10 p.m.
997,bos@@ton,nan,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
998,businesstravellogue,AA-@@4??344-ORD-DTW,11:45 a.m.,nan,2:00 p.m.,nan
999,nan,AA-4??344#-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1000,flightexplorer,AA-4344-ORD-%DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1001,flights,AA-$4344-??ORD-DTW,nan,12:13 p.m.,2:00 p.m.,2:10 p.m.
1002,flightstats,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1003,flightview,AA-4344-ORD-DTW,11:45 a.m.,nan,2:00 p.m.,2:10 p.m.
1004,flylouisville,nan,11:45 a.m.,12:13 p.m.,nan,nan
1005,flytecomm,nan,11:4#5 a.m.$,12:13 p.m.,2:00 p.m.,nan
1006,foxbusiness,AA-4344-ORD-DTW,11:45# #a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1007,g#ofox,AA-4344-ORD-DTW,1@@1:45 a.m.,12:13 p.m.,2:@@00 p.m.,2:10 p.m.
1008,helloflight,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1009,nan,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,nan,2:10 p.m.
1010,??myt#ripandmore,nan,11:45 a.m.,12:13% p.%m.,2:00 p.m.,2:10 p.m.
1011,orbitz,AA-4344-ORD-DTW,nan,12:13 p.m.,2:00 p.m.,2%:10 p.m%.
1012,ord,nan,11:45 a.m#.,12:13 p.m.??,2:00 p.m.,nan
1013,pa@@n%ynj,AA-4344-ORD-DTW,11:45 a.m.,nan,2:00 p.m.,nan
1014,nan,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,nan,2:10 p.m.
1015,travelocity,nan,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1016,we??athe??r,AA-434@@4-ORD#-DTW,nan,12:13 p.m.,2:00 p.m.,2:10 p.m.
1017,aa,nan,11:50 a.m.,12:12 p.m.,nan,4:09 p.m.
1018,airtravelcenter,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.??m.,4:09 p.m.
1019,allegianta%ir??,AA-446-DFW-PHL,11:50 a.m.,nan,3:50 p.m.,4:09 p.m.
1020,boston,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1021,businesstravellogue,AA-446-DFW-PHL,nan,12:12 p.m.,3:50 p.m.,nan
1022,dfw,nan,11:50 a.m.,12:12 p.m.,nan,4:09 p.m.
1023,flightaware,AA-446-DFW#-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1024,flightexplorer,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1025,flights,AA-446-DFW-PHL,11:50 a.m.,nan,nan,4:09 p.m.
1026,flightstats,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1027,flightview,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1028,flylouisville,AA-%446-DFW-P$HL,11:50 a.m.,nan,3:50 p.m.,4:09 p.m.
1029,f??ly%tecomm,AA-446-DFW-PHL,1%1:%50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1030,foxbusiness,AA-446-%DFW-PHL@@,11:50 a.m.,12:12 p.m.,3:50 p.m.,4#:09 p.??m.
1031,gofox,AA-446-DFW-PHL,11:50 a.m.,1%2:12 p??.m.,3:50 p.m.,4:09 p.m.
1032,helloflight,AA-446-DFW-PHL,nan,12:12 p.m.,3:50 p.m.,4:09 p.m.
1033,ifl%y#,AA-446-DFW-PHL,11:50 a.m.,nan,3:50 p.m.,4:09 p.m.
1034,myratepl@@an,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1035,orbitz,nan,11:5@@0 a.$m.,12:12 p.m.,nan,4:09 p.m.
1036,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1037,phl,AA-446-DFW#-PHL,11:50 a.m.,nan,3:50 p.m.,nan
1038,quicktrip,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50% p.m.,4:09 p.m.
1039,travelocity,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1040,weather,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1041,w#orld-flight-t$racker,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,nan
1042,nan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1043,aa,AA-466-I@@AH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,nan
1044,airtravelcenter,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,nan,9:05 a.m.
1045,alle??giantai??r,AA-466-IAH-MIA,6:00 a.m.,6??:08 a.m.,9:20 a.m.,9:05 a.m.
1046,boston,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
